2026-04-18 21:44:42 [INFO    ] maid | _load_token:124 | App token: 2940df12...
2026-04-25 23:20:41 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:42 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:44 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/status
2026-04-25 23:20:44 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:44 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:44 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:44 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:44 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:44 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/token
2026-04-25 23:20:44 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:44 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:44 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:44 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:44 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:44 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/users
2026-04-25 23:20:44 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:44 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:44 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:44 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:45 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:45 [WARNING ] maid | _req_log:1597 | HTTP 404 GET /api/avatar/master
2026-04-25 23:20:45 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:45 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:45 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:45 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:45 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:45 [WARNING ] maid | _req_log:1597 | HTTP 400 POST /api/avatar/upload
2026-04-25 23:20:45 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:45 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:45 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:45 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:46 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:46 [WARNING ] maid | _req_log:1597 | HTTP 400 POST /api/avatar/upload
2026-04-25 23:20:46 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:46 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:46 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:46 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:46 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:46 [INFO    ] maid | avatar_upload:1940 | Avatar uploaded uid=master kind=png bytes=67
2026-04-25 23:20:46 [DEBUG   ] maid | _req_log:1598 | HTTP 200 POST /api/avatar/upload
2026-04-25 23:20:46 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/avatar/master
2026-04-25 23:20:46 [DEBUG   ] maid | _req_log:1598 | HTTP 200 DELETE /api/avatar/master
2026-04-25 23:20:46 [WARNING ] maid | _req_log:1597 | HTTP 404 GET /api/avatar/master
2026-04-25 23:20:46 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:46 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:46 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:46 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:46 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:46 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/evolution
2026-04-25 23:20:46 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:46 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:46 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:46 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:47 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:47 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/evolution/timeline
2026-04-25 23:20:47 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:47 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:47 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:47 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:47 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:47 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/evolution/timeline
2026-04-25 23:20:47 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:47 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:47 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:47 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:47 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:47 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/letters
2026-04-25 23:20:47 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:47 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:47 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:47 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:48 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/letters
2026-04-25 23:20:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/letters/1
2026-04-25 23:20:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/letters/1
2026-04-25 23:20:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 DELETE /api/letters/1
2026-04-25 23:20:48 [WARNING ] maid | _req_log:1597 | HTTP 404 DELETE /api/letters/1
2026-04-25 23:20:48 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:48 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:48 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:48 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:48 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/letters
2026-04-25 23:20:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/letters
2026-04-25 23:20:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 DELETE /api/letters/2
2026-04-25 23:20:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 DELETE /api/letters/3
2026-04-25 23:20:48 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:48 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:48 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:48 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:49 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:49 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/proactive/pending
2026-04-25 23:20:49 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:49 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:49 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:49 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:49 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:49 [DEBUG   ] maid | _req_log:1598 | HTTP 200 POST /api/proactive/clear
2026-04-25 23:20:49 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:49 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:49 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:49 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:49 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:49 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/diary
2026-04-25 23:20:49 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:49 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:49 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:49 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:50 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:50 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/diary/days
2026-04-25 23:20:50 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:50 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:50 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:50 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:50 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:50 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/arcs
2026-04-25 23:20:50 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:20:50 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:20:50 [INFO    ] maid | init_db:189 | DB init: C:\Users\user\AppData\Local\Temp\dh_test_7i9juccz.db
2026-04-25 23:20:50 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:20:50 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:20:51 [WARNING ] maid | _req_log:1597 | HTTP 400 GET /api/arcs/notvalid
2026-04-25 23:20:51 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/arcs/2026-04
2026-04-25 23:20:51 [INFO    ] maid | _lifespan:1566 | Digital Human v9.1 stopped
2026-04-25 23:24:37 [INFO    ] maid | _load_token:135 | App token: 2940df12...
2026-04-25 23:24:37 [INFO    ] maid | init_db:189 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-25 23:24:37 [INFO    ] maid | init_db:217 | DB ready
2026-04-25 23:24:38 [INFO    ] maid | start_autonomous_loops:905 | Autonomous: proactive loop task scheduled
2026-04-25 23:24:38 [INFO    ] maid | start_autonomous_loops:911 | Autonomous: diary loop task scheduled
2026-04-25 23:24:38 [INFO    ] maid | start_autonomous_loops:918 | Autonomous: monthly-arc loop task scheduled
2026-04-25 23:24:38 [INFO    ] maid | _lifespan:1542 | Digital Human v9.1 started
2026-04-25 23:24:38 [INFO    ] maid | _proactive_loop:428 | Proactive loop started
2026-04-25 23:24:38 [INFO    ] maid | _diary_loop:698 | Diary loop started
2026-04-25 23:24:38 [DEBUG   ] maid | _write_diary:591 | Diary skip uid=master day=2026-04-24: skipped (0 msgs, 0 anchors)
2026-04-25 23:24:38 [INFO    ] maid | _arc_loop:876 | Monthly-arc loop started
2026-04-25 23:24:38 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/token
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /favicon.ico
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/status
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/users
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/users
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /memory
2026-04-25 23:24:40 [WARNING ] maid | _req_log:1597 | HTTP 404 GET /api/avatar/master
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /stats
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/ltm
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/evolution
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/evolution/timeline
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/scene_summary
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/rp_scene
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/topics
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /config
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:24:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/proactive/pending
2026-04-25 23:25:09 [INFO    ] maid | get_embedder:152 | Loading embedding model: intfloat/multilingual-e5-large (threads=8) -- first run may download ~1 GB
2026-04-25 23:25:16 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:25:17 [INFO    ] maid | get_embedder:158 | Embedding model ready: dim=1024
2026-04-25 23:25:27 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /config
2026-04-25 23:25:27 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:25:27 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /favicon.ico
2026-04-25 23:25:27 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /config
2026-04-25 23:25:27 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:25:39 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /favicon.ico
2026-04-25 23:25:43 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/ltm
2026-04-25 23:25:46 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:25:54 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/tasks
2026-04-25 23:25:55 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/diary/days
2026-04-25 23:25:55 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/reflections
2026-04-25 23:25:55 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/arcs
2026-04-25 23:25:55 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/evolution
2026-04-25 23:25:55 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/letters
2026-04-25 23:26:10 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/proactive/pending
2026-04-25 23:26:16 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:26:45 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /config
2026-04-25 23:26:45 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /favicon.ico
2026-04-25 23:26:45 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /config
2026-04-25 23:26:45 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:26:45 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:26:46 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:26:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /config
2026-04-25 23:26:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:26:50 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /favicon.ico
2026-04-25 23:27:16 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:27:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/proactive/pending
2026-04-25 23:27:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 DELETE /api/scene_summary
2026-04-25 23:27:46 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:27:50 [DEBUG   ] maid | _req_log:1598 | HTTP 200 POST /api/state/reset
2026-04-25 23:27:55 [DEBUG   ] maid | _req_log:1598 | HTTP 200 POST /api/memory/clear
2026-04-25 23:28:04 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/tasks
2026-04-25 23:28:06 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/reflections
2026-04-25 23:28:06 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/arcs
2026-04-25 23:28:06 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/letters
2026-04-25 23:28:06 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/evolution
2026-04-25 23:28:06 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/diary/days
2026-04-25 23:28:12 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/users
2026-04-25 23:28:16 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:28:47 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:29:11 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/proactive/pending
2026-04-25 23:29:17 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:29:48 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:30:19 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:30:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/proactive/pending
2026-04-25 23:30:50 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:31:21 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:31:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /memory
2026-04-25 23:31:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /stats
2026-04-25 23:31:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/ltm
2026-04-25 23:31:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/evolution
2026-04-25 23:31:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/evolution/timeline
2026-04-25 23:31:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/scene_summary
2026-04-25 23:31:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/rp_scene
2026-04-25 23:31:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/topics
2026-04-25 23:31:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:31:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/proactive/pending
2026-04-25 23:31:51 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:32:02 [INFO    ] maid | chat:1642 | Chat uid=master intent=greeting mode=default
2026-04-25 23:32:02 [DEBUG   ] maid | _req_log:1598 | HTTP 200 POST /api/chat
2026-04-25 23:32:02 [WARNING ] maid | _req_log:1597 | HTTP 404 GET /api/avatar/master
2026-04-25 23:32:21 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:32:31 [DEBUG   ] maid | update_state:612 | State uid=master mood=0.50 att=0.32 session=1 total=31
2026-04-25 23:32:32 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:32:34 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:32:36 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:32:38 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:32:40 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:32:42 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:32:43 [INFO    ] maid | _build_live_scene_async:348 | Immersive committed uid=master mode=normal gen=1 in 11.7s
2026-04-25 23:32:46 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/live_scene
2026-04-25 23:32:51 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:33:11 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/proactive/pending
2026-04-25 23:33:22 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:33:52 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:34:17 [WARNING ] maid | _req_log:1597 | HTTP 404 GET /api/avatar/master
2026-04-25 23:34:17 [INFO    ] maid | chat:1642 | Chat uid=master intent=other mode=default
2026-04-25 23:34:17 [DEBUG   ] maid | _req_log:1598 | HTTP 200 POST /api/chat
2026-04-25 23:34:22 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:34:41 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /api/proactive/pending
2026-04-25 23:34:52 [DEBUG   ] maid | _req_log:1598 | HTTP 200 GET /health
2026-04-25 23:35:08 [DEBUG   ] maid | _generate_time_nudge:229 | Time nudge timeout kind=evening -- using fallback
